Description	File	wget command	Dropbox address
Diagnoses - main ICD10: Z08 Follow-up examination after treatment for malignant neoplasm	Z08.assoc.tsv.gz	wget https://www.dropbox.com/s/75l5buqbk3ntozm/Z08.assoc.tsv.gz?dl=0 -O Z08.assoc.tsv.gz	https://www.dropbox.com/s/75l5buqbk3ntozm/Z08.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R52 Pain, not elsewhere classified	R52.assoc.tsv.gz	wget https://www.dropbox.com/s/40d8vkx11mm3lkr/R52.assoc.tsv.gz?dl=0 -O R52.assoc.tsv.gz	https://www.dropbox.com/s/40d8vkx11mm3lkr/R52.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: N72 Inflammatory disease of cervix uteri	N72.assoc.tsv.gz	wget https://www.dropbox.com/s/i7cqb2xh3r47auv/N72.assoc.tsv.gz?dl=0 -O N72.assoc.tsv.gz	https://www.dropbox.com/s/i7cqb2xh3r47auv/N72.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: I86 Varicose veins of other sites	I86.assoc.tsv.gz	wget https://www.dropbox.com/s/6lt0eofvsnhv3zx/I86.assoc.tsv.gz?dl=0 -O I86.assoc.tsv.gz	https://www.dropbox.com/s/6lt0eofvsnhv3zx/I86.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: S72 Fracture of femur	S72.assoc.tsv.gz	wget https://www.dropbox.com/s/ry90wfnsl45li8p/S72.assoc.tsv.gz?dl=0 -O S72.assoc.tsv.gz	https://www.dropbox.com/s/ry90wfnsl45li8p/S72.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: M84 Disorders of continuity of bone	M84.assoc.tsv.gz	wget https://www.dropbox.com/s/38a3x9bqi2jgxwg/M84.assoc.tsv.gz?dl=0 -O M84.assoc.tsv.gz	https://www.dropbox.com/s/38a3x9bqi2jgxwg/M84.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K56 Paralytic ileus and intestinal obstruction without hernia	K56.assoc.tsv.gz	wget https://www.dropbox.com/s/5azstonqs7ae5mx/K56.assoc.tsv.gz?dl=0 -O K56.assoc.tsv.gz	https://www.dropbox.com/s/5azstonqs7ae5mx/K56.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: O81 Single delivery by forceps and vacuum extractor	O81.assoc.tsv.gz	wget https://www.dropbox.com/s/nkeclcicvmz8l58/O81.assoc.tsv.gz?dl=0 -O O81.assoc.tsv.gz	https://www.dropbox.com/s/nkeclcicvmz8l58/O81.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R53 Malaise and fatigue	R53.assoc.tsv.gz	wget https://www.dropbox.com/s/wmwh0iq8ml4ljcv/R53.assoc.tsv.gz?dl=0 -O R53.assoc.tsv.gz	https://www.dropbox.com/s/wmwh0iq8ml4ljcv/R53.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: N73 Other female pelvic inflammatory diseases	N73.assoc.tsv.gz	wget https://www.dropbox.com/s/4ev7rpjn2n79yzc/N73.assoc.tsv.gz?dl=0 -O N73.assoc.tsv.gz	https://www.dropbox.com/s/4ev7rpjn2n79yzc/N73.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: I87 Other disorders of veins	I87.assoc.tsv.gz	wget https://www.dropbox.com/s/vaij7btg5ajzchc/I87.assoc.tsv.gz?dl=0 -O I87.assoc.tsv.gz	https://www.dropbox.com/s/vaij7btg5ajzchc/I87.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: S76 Injury of muscle and tendon at hip and thigh level	S76.assoc.tsv.gz	wget https://www.dropbox.com/s/xyvvxjn5xdmedo2/S76.assoc.tsv.gz?dl=0 -O S76.assoc.tsv.gz	https://www.dropbox.com/s/xyvvxjn5xdmedo2/S76.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: O82 Single delivery by Caesarean section	O82.assoc.tsv.gz	wget https://www.dropbox.com/s/hdp7mgckjskiwr9/O82.assoc.tsv.gz?dl=0 -O O82.assoc.tsv.gz	https://www.dropbox.com/s/hdp7mgckjskiwr9/O82.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K57 Diverticular disease of intestine	K57.assoc.tsv.gz	wget https://www.dropbox.com/s/79ywgjcld3c5w7c/K57.assoc.tsv.gz?dl=0 -O K57.assoc.tsv.gz	https://www.dropbox.com/s/79ywgjcld3c5w7c/K57.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R54 Senility	R54.assoc.tsv.gz	wget https://www.dropbox.com/s/6rh40sy7f0t2xzd/R54.assoc.tsv.gz?dl=0 -O R54.assoc.tsv.gz	https://www.dropbox.com/s/6rh40sy7f0t2xzd/R54.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: N75 Diseases of Bartholin's gland	N75.assoc.tsv.gz	wget https://www.dropbox.com/s/yoqcgk53jjf2qla/N75.assoc.tsv.gz?dl=0 -O N75.assoc.tsv.gz	https://www.dropbox.com/s/yoqcgk53jjf2qla/N75.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: I89 Other non-infective disorders of lymphatic vessels and lymph nodes	I89.assoc.tsv.gz	wget https://www.dropbox.com/s/5zy0f84a2hgwz2i/I89.assoc.tsv.gz?dl=0 -O I89.assoc.tsv.gz	https://www.dropbox.com/s/5zy0f84a2hgwz2i/I89.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: S80 Superficial injury of lower leg	S80.assoc.tsv.gz	wget https://www.dropbox.com/s/11kmcxgvmcmdozc/S80.assoc.tsv.gz?dl=0 -O S80.assoc.tsv.gz	https://www.dropbox.com/s/11kmcxgvmcmdozc/S80.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: Z09 Follow-up examination after treatment for conditions other than malignant neoplasms	Z09.assoc.tsv.gz	wget https://www.dropbox.com/s/m3fsdek0frriyv3/Z09.assoc.tsv.gz?dl=0 -O Z09.assoc.tsv.gz	https://www.dropbox.com/s/m3fsdek0frriyv3/Z09.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: M86 Osteomyelitis	M86.assoc.tsv.gz	wget https://www.dropbox.com/s/mogyaxhwd1kd4w0/M86.assoc.tsv.gz?dl=0 -O M86.assoc.tsv.gz	https://www.dropbox.com/s/mogyaxhwd1kd4w0/M86.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K58 Irritable bowel syndrome	K58.assoc.tsv.gz	wget https://www.dropbox.com/s/ayma8u4bcmlv0jw/K58.assoc.tsv.gz?dl=0 -O K58.assoc.tsv.gz	https://www.dropbox.com/s/ayma8u4bcmlv0jw/K58.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: O90 Complications of the puerperium, not elsewhere classified	O90.assoc.tsv.gz	wget https://www.dropbox.com/s/wauo30pv2g2jz6i/O90.assoc.tsv.gz?dl=0 -O O90.assoc.tsv.gz	https://www.dropbox.com/s/wauo30pv2g2jz6i/O90.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: N76 Other inflammation of vagina and vulva	N76.assoc.tsv.gz	wget https://www.dropbox.com/s/alcgsbxzy4hsapj/N76.assoc.tsv.gz?dl=0 -O N76.assoc.tsv.gz	https://www.dropbox.com/s/alcgsbxzy4hsapj/N76.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: I95 Hypotension	I95.assoc.tsv.gz	wget https://www.dropbox.com/s/pn3idjghomth680/I95.assoc.tsv.gz?dl=0 -O I95.assoc.tsv.gz	https://www.dropbox.com/s/pn3idjghomth680/I95.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: S81 Open wound of lower leg	S81.assoc.tsv.gz	wget https://www.dropbox.com/s/o7v86u1nu02ktdx/S81.assoc.tsv.gz?dl=0 -O S81.assoc.tsv.gz	https://www.dropbox.com/s/o7v86u1nu02ktdx/S81.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: M87 Osteonecrosis	M87.assoc.tsv.gz	wget https://www.dropbox.com/s/2sakspyd589z351/M87.assoc.tsv.gz?dl=0 -O M87.assoc.tsv.gz	https://www.dropbox.com/s/2sakspyd589z351/M87.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: Z11 Special screening examination for infectious and parasitic diseases	Z11.assoc.tsv.gz	wget https://www.dropbox.com/s/1fb9m927raxsz1a/Z11.assoc.tsv.gz?dl=0 -O Z11.assoc.tsv.gz	https://www.dropbox.com/s/1fb9m927raxsz1a/Z11.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K59 Other functional intestinal disorders	K59.assoc.tsv.gz	wget https://www.dropbox.com/s/yxky426ty9xkgdr/K59.assoc.tsv.gz?dl=0 -O K59.assoc.tsv.gz	https://www.dropbox.com/s/yxky426ty9xkgdr/K59.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: O99 Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium	O99.assoc.tsv.gz	wget https://www.dropbox.com/s/huev2307hge3akp/O99.assoc.tsv.gz?dl=0 -O O99.assoc.tsv.gz	https://www.dropbox.com/s/huev2307hge3akp/O99.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: N80 Endometriosis	N80.assoc.tsv.gz	wget https://www.dropbox.com/s/tgi1i6b4fjeqvco/N80.assoc.tsv.gz?dl=0 -O N80.assoc.tsv.gz	https://www.dropbox.com/s/tgi1i6b4fjeqvco/N80.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: S82 Fracture of lower leg, including ankle	S82.assoc.tsv.gz	wget https://www.dropbox.com/s/ir8ypnv2kbg17u2/S82.assoc.tsv.gz?dl=0 -O S82.assoc.tsv.gz	https://www.dropbox.com/s/ir8ypnv2kbg17u2/S82.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R56 Convulsions, not elsewhere classified	R56.assoc.tsv.gz	wget https://www.dropbox.com/s/0h3vkbq5544l888/R56.assoc.tsv.gz?dl=0 -O R56.assoc.tsv.gz	https://www.dropbox.com/s/0h3vkbq5544l888/R56.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: M89 Other disorders of bone	M89.assoc.tsv.gz	wget https://www.dropbox.com/s/y5ay8yri1qmuafm/M89.assoc.tsv.gz?dl=0 -O M89.assoc.tsv.gz	https://www.dropbox.com/s/y5ay8yri1qmuafm/M89.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: N81 Female genital prolapse	N81.assoc.tsv.gz	wget https://www.dropbox.com/s/axf0jgkqcruur3i/N81.assoc.tsv.gz?dl=0 -O N81.assoc.tsv.gz	https://www.dropbox.com/s/axf0jgkqcruur3i/N81.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: S83 Dislocation, sprain and strain of joints and ligaments of knee	S83.assoc.tsv.gz	wget https://www.dropbox.com/s/5sx1vb1v6tjf23u/S83.assoc.tsv.gz?dl=0 -O S83.assoc.tsv.gz	https://www.dropbox.com/s/5sx1vb1v6tjf23u/S83.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: Z13 Special screening examination for other diseases and disorders	Z13.assoc.tsv.gz	wget https://www.dropbox.com/s/lgjovxzh1t54b8y/Z13.assoc.tsv.gz?dl=0 -O Z13.assoc.tsv.gz	https://www.dropbox.com/s/lgjovxzh1t54b8y/Z13.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R59 Enlarged lymph nodes	R59.assoc.tsv.gz	wget https://www.dropbox.com/s/x0n3uoj3ddjymvq/R59.assoc.tsv.gz?dl=0 -O R59.assoc.tsv.gz	https://www.dropbox.com/s/x0n3uoj3ddjymvq/R59.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: M94 Other disorders of cartilage	M94.assoc.tsv.gz	wget https://www.dropbox.com/s/gsfoyln77xuq60r/M94.assoc.tsv.gz?dl=0 -O M94.assoc.tsv.gz	https://www.dropbox.com/s/gsfoyln77xuq60r/M94.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: N82 Fistulae involving female genital tract	N82.assoc.tsv.gz	wget https://www.dropbox.com/s/mbh08vkjs326gl0/N82.assoc.tsv.gz?dl=0 -O N82.assoc.tsv.gz	https://www.dropbox.com/s/mbh08vkjs326gl0/N82.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: S86 Injury of muscle and tendon at lower leg level	S86.assoc.tsv.gz	wget https://www.dropbox.com/s/fjj5n6ob93pt51f/S86.assoc.tsv.gz?dl=0 -O S86.assoc.tsv.gz	https://www.dropbox.com/s/fjj5n6ob93pt51f/S86.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: Z30 Contraceptive management	Z30.assoc.tsv.gz	wget https://www.dropbox.com/s/wdzych0xnhmtwnl/Z30.assoc.tsv.gz?dl=0 -O Z30.assoc.tsv.gz	https://www.dropbox.com/s/wdzych0xnhmtwnl/Z30.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R60 Oedema, not elsewhere classified	R60.assoc.tsv.gz	wget https://www.dropbox.com/s/ds8bqtumovv4se7/R60.assoc.tsv.gz?dl=0 -O R60.assoc.tsv.gz	https://www.dropbox.com/s/ds8bqtumovv4se7/R60.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: M95 Other acquired deformities of musculoskeletal system and connective tissue	M95.assoc.tsv.gz	wget https://www.dropbox.com/s/dlzd66sz3zqvv0v/M95.assoc.tsv.gz?dl=0 -O M95.assoc.tsv.gz	https://www.dropbox.com/s/dlzd66sz3zqvv0v/M95.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K60 Fissure and fistula of anal and rectal regions	K60.assoc.tsv.gz	wget https://www.dropbox.com/s/n12yrlesnue7sje/K60.assoc.tsv.gz?dl=0 -O K60.assoc.tsv.gz	https://www.dropbox.com/s/n12yrlesnue7sje/K60.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: S89 Other and unspecified injuries of lower leg	S89.assoc.tsv.gz	wget https://www.dropbox.com/s/5j8t50yox71np67/S89.assoc.tsv.gz?dl=0 -O S89.assoc.tsv.gz	https://www.dropbox.com/s/5j8t50yox71np67/S89.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: Z31 Procreative management	Z31.assoc.tsv.gz	wget https://www.dropbox.com/s/2c085dk896aatdy/Z31.assoc.tsv.gz?dl=0 -O Z31.assoc.tsv.gz	https://www.dropbox.com/s/2c085dk896aatdy/Z31.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: N84 Polyp of female genital tract	N84.assoc.tsv.gz	wget https://www.dropbox.com/s/xnfvmhl25ed9mw1/N84.assoc.tsv.gz?dl=0 -O N84.assoc.tsv.gz	https://www.dropbox.com/s/xnfvmhl25ed9mw1/N84.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: M96 Postprocedural musculoskeletal disorders, not elsewhere classified	M96.assoc.tsv.gz	wget https://www.dropbox.com/s/0b5maa45k3ti3bl/M96.assoc.tsv.gz?dl=0 -O M96.assoc.tsv.gz	https://www.dropbox.com/s/0b5maa45k3ti3bl/M96.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R63 Symptoms and signs concerning food and fluid intake	R63.assoc.tsv.gz	wget https://www.dropbox.com/s/48ekmn4se23nh0d/R63.assoc.tsv.gz?dl=0 -O R63.assoc.tsv.gz	https://www.dropbox.com/s/48ekmn4se23nh0d/R63.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: S91 Open wound of ankle and foot	S91.assoc.tsv.gz	wget https://www.dropbox.com/s/4m1cdqzezreynb1/S91.assoc.tsv.gz?dl=0 -O S91.assoc.tsv.gz	https://www.dropbox.com/s/4m1cdqzezreynb1/S91.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K61 Abscess of anal and rectal regions	K61.assoc.tsv.gz	wget https://www.dropbox.com/s/15k9u7oe2i91oix/K61.assoc.tsv.gz?dl=0 -O K61.assoc.tsv.gz	https://www.dropbox.com/s/15k9u7oe2i91oix/K61.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: Z32 Pregnancy examination and test	Z32.assoc.tsv.gz	wget https://www.dropbox.com/s/pxx7n1jei5i5r7s/Z32.assoc.tsv.gz?dl=0 -O Z32.assoc.tsv.gz	https://www.dropbox.com/s/pxx7n1jei5i5r7s/Z32.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: N85 Other noninflammatory disorders of uterus, except cervix	N85.assoc.tsv.gz	wget https://www.dropbox.com/s/1kpp9mdpyq7q9du/N85.assoc.tsv.gz?dl=0 -O N85.assoc.tsv.gz	https://www.dropbox.com/s/1kpp9mdpyq7q9du/N85.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R68 Other general symptoms and signs	R68.assoc.tsv.gz	wget https://www.dropbox.com/s/o9hfpfxsrsbrios/R68.assoc.tsv.gz?dl=0 -O R68.assoc.tsv.gz	https://www.dropbox.com/s/o9hfpfxsrsbrios/R68.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K62 Other diseases of anus and rectum	K62.assoc.tsv.gz	wget https://www.dropbox.com/s/t3kkvwf93oi9y7j/K62.assoc.tsv.gz?dl=0 -O K62.assoc.tsv.gz	https://www.dropbox.com/s/t3kkvwf93oi9y7j/K62.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: S92 Fracture of foot, except ankle	S92.assoc.tsv.gz	wget https://www.dropbox.com/s/81imp788ia69r4b/S92.assoc.tsv.gz?dl=0 -O S92.assoc.tsv.gz	https://www.dropbox.com/s/81imp788ia69r4b/S92.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: Z34 Supervision of normal pregnancy	Z34.assoc.tsv.gz	wget https://www.dropbox.com/s/icxb3f5ici2bk93/Z34.assoc.tsv.gz?dl=0 -O Z34.assoc.tsv.gz	https://www.dropbox.com/s/icxb3f5ici2bk93/Z34.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: N86 Erosion and ectropion of cervix uteri	N86.assoc.tsv.gz	wget https://www.dropbox.com/s/0f9r1r3b7ctz4ix/N86.assoc.tsv.gz?dl=0 -O N86.assoc.tsv.gz	https://www.dropbox.com/s/0f9r1r3b7ctz4ix/N86.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R69 Unknown and unspecified causes of morbidity	R69.assoc.tsv.gz	wget https://www.dropbox.com/s/c2z7g10tuvik1hp/R69.assoc.tsv.gz?dl=0 -O R69.assoc.tsv.gz	https://www.dropbox.com/s/c2z7g10tuvik1hp/R69.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: S93 Dislocation, sprain and strain of joints and ligaments at ankle and foot level	S93.assoc.tsv.gz	wget https://www.dropbox.com/s/mpt1jqnls3pgj41/S93.assoc.tsv.gz?dl=0 -O S93.assoc.tsv.gz	https://www.dropbox.com/s/mpt1jqnls3pgj41/S93.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K63 Other diseases of intestine	K63.assoc.tsv.gz	wget https://www.dropbox.com/s/k4vncu8p3dn4hhi/K63.assoc.tsv.gz?dl=0 -O K63.assoc.tsv.gz	https://www.dropbox.com/s/k4vncu8p3dn4hhi/K63.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R73 Elevated blood glucose level	R73.assoc.tsv.gz	wget https://www.dropbox.com/s/b3iwwumpefx3ssm/R73.assoc.tsv.gz?dl=0 -O R73.assoc.tsv.gz	https://www.dropbox.com/s/b3iwwumpefx3ssm/R73.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K65 Peritonitis	K65.assoc.tsv.gz	wget https://www.dropbox.com/s/eh7n4g6ku8zveb4/K65.assoc.tsv.gz?dl=0 -O K65.assoc.tsv.gz	https://www.dropbox.com/s/eh7n4g6ku8zveb4/K65.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R76 Other abnormal immunological findings in serum	R76.assoc.tsv.gz	wget https://www.dropbox.com/s/ovn1thc4jyuxzwh/R76.assoc.tsv.gz?dl=0 -O R76.assoc.tsv.gz	https://www.dropbox.com/s/ovn1thc4jyuxzwh/R76.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K66 Other disorders of peritoneum	K66.assoc.tsv.gz	wget https://www.dropbox.com/s/t6606l9hv3vzr39/K66.assoc.tsv.gz?dl=0 -O K66.assoc.tsv.gz	https://www.dropbox.com/s/t6606l9hv3vzr39/K66.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R79 Other abnormal findings of blood chemistry	R79.assoc.tsv.gz	wget https://www.dropbox.com/s/bo1iockribatp1p/R79.assoc.tsv.gz?dl=0 -O R79.assoc.tsv.gz	https://www.dropbox.com/s/bo1iockribatp1p/R79.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K70 Alcoholic liver disease	K70.assoc.tsv.gz	wget https://www.dropbox.com/s/6m8bzslxn8y0y7w/K70.assoc.tsv.gz?dl=0 -O K70.assoc.tsv.gz	https://www.dropbox.com/s/6m8bzslxn8y0y7w/K70.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: S30 Superficial injury of abdomen, lower back and pelvis	S30.assoc.tsv.gz	wget https://www.dropbox.com/s/0uia69yes6qf7i5/S30.assoc.tsv.gz?dl=0 -O S30.assoc.tsv.gz	https://www.dropbox.com/s/0uia69yes6qf7i5/S30.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R86 Abnormal findings in specimens from male genital organs	R86.assoc.tsv.gz	wget https://www.dropbox.com/s/50n8cf1iwfusa2u/R86.assoc.tsv.gz?dl=0 -O R86.assoc.tsv.gz	https://www.dropbox.com/s/50n8cf1iwfusa2u/R86.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K74 Fibrosis and cirrhosis of liver	K74.assoc.tsv.gz	wget https://www.dropbox.com/s/485uiujhah15raq/K74.assoc.tsv.gz?dl=0 -O K74.assoc.tsv.gz	https://www.dropbox.com/s/485uiujhah15raq/K74.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R87 Abnormal findings in specimens from female genital organs	R87.assoc.tsv.gz	wget https://www.dropbox.com/s/zda4zcjf5hhg9o1/R87.assoc.tsv.gz?dl=0 -O R87.assoc.tsv.gz	https://www.dropbox.com/s/zda4zcjf5hhg9o1/R87.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K75 Other inflammatory liver diseases	K75.assoc.tsv.gz	wget https://www.dropbox.com/s/tm8v75sxfvuqk1l/K75.assoc.tsv.gz?dl=0 -O K75.assoc.tsv.gz	https://www.dropbox.com/s/tm8v75sxfvuqk1l/K75.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R90 Abnormal findings on diagnostic imaging of central nervous system	R90.assoc.tsv.gz	wget https://www.dropbox.com/s/e4l4g1men19o14l/R90.assoc.tsv.gz?dl=0 -O R90.assoc.tsv.gz	https://www.dropbox.com/s/e4l4g1men19o14l/R90.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K76 Other diseases of liver	K76.assoc.tsv.gz	wget https://www.dropbox.com/s/bpk1mn6l04osae3/K76.assoc.tsv.gz?dl=0 -O K76.assoc.tsv.gz	https://www.dropbox.com/s/bpk1mn6l04osae3/K76.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: Z35 Supervision of high-risk pregnancy	Z35.assoc.tsv.gz	wget https://www.dropbox.com/s/77ziy95ahwo179j/Z35.assoc.tsv.gz?dl=0 -O Z35.assoc.tsv.gz	https://www.dropbox.com/s/77ziy95ahwo179j/Z35.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: N87 Dysplasia of cervix uteri	N87.assoc.tsv.gz	wget https://www.dropbox.com/s/geg2xxzz2xhczfz/N87.assoc.tsv.gz?dl=0 -O N87.assoc.tsv.gz	https://www.dropbox.com/s/geg2xxzz2xhczfz/N87.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R91 Abnormal findings on diagnostic imaging of lung	R91.assoc.tsv.gz	wget https://www.dropbox.com/s/vn4xst3rc2i1oq6/R91.assoc.tsv.gz?dl=0 -O R91.assoc.tsv.gz	https://www.dropbox.com/s/vn4xst3rc2i1oq6/R91.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K80 Cholelithiasis	K80.assoc.tsv.gz	wget https://www.dropbox.com/s/8inwjw3qo0iw9wi/K80.assoc.tsv.gz?dl=0 -O K80.assoc.tsv.gz	https://www.dropbox.com/s/8inwjw3qo0iw9wi/K80.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: Z36 Antenatal screening	Z36.assoc.tsv.gz	wget https://www.dropbox.com/s/7wgnyrrbkefj0q9/Z36.assoc.tsv.gz?dl=0 -O Z36.assoc.tsv.gz	https://www.dropbox.com/s/7wgnyrrbkefj0q9/Z36.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: N88 Other noninflammatory disorders of cervix uteri	N88.assoc.tsv.gz	wget https://www.dropbox.com/s/12n9jlcz0x738at/N88.assoc.tsv.gz?dl=0 -O N88.assoc.tsv.gz	https://www.dropbox.com/s/12n9jlcz0x738at/N88.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R93 Abnormal findings on diagnostic imaging of other body structures	R93.assoc.tsv.gz	wget https://www.dropbox.com/s/uhqo45j98fbxgt7/R93.assoc.tsv.gz?dl=0 -O R93.assoc.tsv.gz	https://www.dropbox.com/s/uhqo45j98fbxgt7/R93.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K81 Cholecystitis	K81.assoc.tsv.gz	wget https://www.dropbox.com/s/sgiprfofw4uppok/K81.assoc.tsv.gz?dl=0 -O K81.assoc.tsv.gz	https://www.dropbox.com/s/sgiprfofw4uppok/K81.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: Z39 Postpartum care and examination	Z39.assoc.tsv.gz	wget https://www.dropbox.com/s/nai4omjq6urx43h/Z39.assoc.tsv.gz?dl=0 -O Z39.assoc.tsv.gz	https://www.dropbox.com/s/nai4omjq6urx43h/Z39.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: N89 Other noninflammatory disorders of vagina	N89.assoc.tsv.gz	wget https://www.dropbox.com/s/t0m84u435h7wmpp/N89.assoc.tsv.gz?dl=0 -O N89.assoc.tsv.gz	https://www.dropbox.com/s/t0m84u435h7wmpp/N89.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: R94 Abnormal results of function studies	R94.assoc.tsv.gz	wget https://www.dropbox.com/s/8v3r815icg53fnd/R94.assoc.tsv.gz?dl=0 -O R94.assoc.tsv.gz	https://www.dropbox.com/s/8v3r815icg53fnd/R94.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K82 Other diseases of gallbladder	K82.assoc.tsv.gz	wget https://www.dropbox.com/s/ypcsf1igmk15qey/K82.assoc.tsv.gz?dl=0 -O K82.assoc.tsv.gz	https://www.dropbox.com/s/ypcsf1igmk15qey/K82.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: Z40 Prophylactic surgery	Z40.assoc.tsv.gz	wget https://www.dropbox.com/s/8p70f6rslcjc84m/Z40.assoc.tsv.gz?dl=0 -O Z40.assoc.tsv.gz	https://www.dropbox.com/s/8p70f6rslcjc84m/Z40.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: N90 Other noninflammatory disorders of vulva and perineum	N90.assoc.tsv.gz	wget https://www.dropbox.com/s/mtttiz9il6eggto/N90.assoc.tsv.gz?dl=0 -O N90.assoc.tsv.gz	https://www.dropbox.com/s/mtttiz9il6eggto/N90.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: M67 Other disorders of synovium and tendon	M67.assoc.tsv.gz	wget https://www.dropbox.com/s/ywb1aotag4ghhjx/M67.assoc.tsv.gz?dl=0 -O M67.assoc.tsv.gz	https://www.dropbox.com/s/ywb1aotag4ghhjx/M67.assoc.tsv.gz?dl=0
Diagnoses - main ICD10: K83 Other diseases of biliary tract	K83.assoc.tsv.gz	wget https://www.dropbox.com/s/yzzlhhqyxtc5q0i/K83.assoc.tsv.gz?dl=0 -O K83.assoc.tsv.gz	https://www.dropbox.com/s/yzzlhhqyxtc5q0i/K83.assoc.tsv.gz?dl=0
